city,review_count,name,business_id,longitude,state,average_stars,latitude,price_range,categories
Phoenix,13,The Nile Cafe,kCH4JxdKdwDfJdNFElSHzg,-112.0662616,AZ,3.5,33.4588994,1,"[u'Greek', u'Mediterranean', u'Restaurants']"
Scottsdale,265,Cien Agaves Tacos & Tequila,KoIRdcIfh3XWxiCeV1BDmA,-111.925316,AZ,3.5,33.4942939,2,"[u'Mexican', u'Restaurants']"
Las Vegas,163,Yunnan Garden,HZjLErXWi1vZWMgsAjBEeQ,-115.1929753,NV,4.0,36.1247684,2,"[u'Szechuan', u'Chinese', u'Restaurants']"
Las Vegas,23,Greek American Grille,131oUL1FGLOg0AxbBxCtzg,-115.136389,NV,4.0,36.175,1,"[u'Greek', u'Mediterranean', u'Restaurants']"
Tempe,81,Kabab Palace,ZeJArxfvuV1rAAGT5Xe5Yw,-111.947591,AZ,3.5,33.349676,2,"[u'Indian', u'Buffets', u'Restaurants']"
Tempe,136,Pho Da Lat,JBCBlVaHfZUZrq-lQfryDA,-111.9451314,AZ,3.5,33.3479486,2,"[u'Thai', u'Vietnamese', u'Restaurants']"
Scottsdale,32,The Good Egg - Hayden Peak,Ca6kYz_8gKkkHSRRdMZfsQ,-111.9057779,AZ,3.0,33.6716432,1,"[u'Breakfast & Brunch', u'Restaurants']"
Las Vegas,6,Heidi's Brooklyn Deli,GL25xZR6eSMKZNDZmqPhng,-115.2512854,NV,4.5,36.1433538,1,"[u'Delis', u'Sandwiches', u'Restaurants']"
Las Vegas,19,Nathan's Famous,N0FKnihv2hzGJ373rIJeBA,-115.19581,NV,2.5,36.114375,2,"[u'Hot Dogs', u'Restaurants']"
Tempe,7,Sneakers Sports Grill,3VHf0-N0er4fDZIMLt06gQ,-111.9146166,AZ,2.5,33.3929999,1,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Burgers', u'Nightlife', u'Pizza', u'Sports Bars', u'Restaurants']"
Goodyear,145,Ground Control,G1ub1s3EELLrGWqrq3a2tw,-112.36348629,AZ,3.5,33.4858985678,2,"[u'Food', u'Coffee & Tea', u'Pizza', u'Gastropubs', u'Restaurants']"
Las Vegas,148,Gordon Biersch Brewery Restaurant,gvtwlFW29b92qcYUAH_v2w,-115.2892847,NV,3.5,36.1646182,2,"[u'Food', u'American (New)', u'Breweries', u'Restaurants']"
Phoenix,358,Los Reyes De La Torta,bzDs0u8I-z231QVdIQWkrA,-112.0655987,AZ,4.5,33.5708369,1,"[u'Seafood', u'Mexican', u'Restaurants']"
Las Vegas,130,Fresh Grill & Bar,R0t7XO28y_kqDa_m3dUnvA,-115.168816725,NV,3.5,36.1100186278,1,"[u'American (Traditional)', u'Sandwiches', u'Restaurants']"
Madison,75,The Icon,FO3SpeDotNVzBiehHKgr0Q,-89.3884537,WI,3.5,43.0747755,2,"[u'Tapas Bars', u'Restaurants']"
Las Vegas,57,Yum Yum BBQ,3r3Nt3ih6RSjtjgcIJXqwQ,-115.1530086,NV,4.0,36.0130882,2,"[u'Korean', u'Sushi Bars', u'Japanese', u'Hawaiian', u'Restaurants']"
Las Vegas,6,Popeye's Famous Fried Chicken and Biscuits,boeOGTDc0Ft6_VEBuG8-hg,-115.054666,NV,3.5,36.2350009,1,"[u'Fast Food', u'Restaurants']"
Scottsdale,104,Grand Lux Cafe,VO13q-11lh7St1gd7JPI3Q,-111.9290233,AZ,3.5,33.5025088,2,"[u'Food', u'Desserts', u'American (Traditional)', u'American (New)', u'Restaurants']"
Madison,19,Cafe Samba,MLhAJtjWHoToXm4pXzIV_Q,-89.393063,WI,3.0,43.07546,2,"[u'Restaurants', u'Brazilian']"
Las Vegas,5,Harry's Dora Maria Family Restaurant,jg-d4xhw8SiqpU8xEB1jNg,-115.067143,NV,4.0,36.240065,2,"[u'Mexican', u'Restaurants']"
Las Vegas,25,Roberto's Taco Shop,FcsjpyoUDp8oR0OblxG-cg,-115.244041661,NV,3.5,36.0510371573,1,"[u'Fast Food', u'Mexican', u'Restaurants']"
Las Vegas,25,Samurai Sam's,R4nPqOjs-SwZ1gv3U5_LKQ,-115.17154,NV,3.0,36.0512,1,"[u'Japanese', u'Restaurants']"
Phoenix,105,India Palace,NCbHGtOP5yJBJsPPaE3X5g,-112.122304738,AZ,3.5,33.6397283524,2,"[u'Indian', u'Buffets', u'Restaurants']"
Las Vegas,343,Koi,_Aq9R8FRoXq8HwC5qf80Xg,-115.1725201,NV,3.5,36.1100794,3,"[u'Japanese', u'Restaurants']"
Mesa,59,Palee's Crown,07OyvsOpqTWuyTtvE4_gcA,-111.861418,AZ,4.0,33.37831,2,"[u'Thai', u'Restaurants']"
Scottsdale,20,IHOP,PD1R_FR9RFNGuLJAXSr2xg,-111.8863733,AZ,3.0,33.5755823,1,"[u'Breakfast & Brunch', u'Restaurants']"
Surprise,28,Fuzzy's Southwest Sports Grill,9IhB1OUtfTdJyyuZvkt9pQ,-112.373782,AZ,3.0,33.654849,2,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Phoenix,27,Valley Pizza Downtown,QHpuQ71mZ_htBIt6QZSJww,-112.090481,AZ,3.5,33.4586677,1,"[u'Pizza', u'Restaurants']"
Phoenix,83,Los Dos Molinos,ho4Te6bO2tGs56h9PF2vuA,-112.059954,AZ,3.5,33.448717,2,"[u'Mexican', u'Restaurants']"
Phoenix,16,Jacquee's Espresso,CC8Gn5h28utxP8i9zGorKQ,-112.074859,AZ,4.0,33.448935,1,"[u'Food', u'Delis', u'Coffee & Tea', u'Restaurants']"
Chandler,33,YC'S Mongolian Grill,sa-CgzlC0m5xrspvBbz6xA,-111.791167259,AZ,4.0,33.2795972846,1,"[u'Asian Fusion', u'Buffets', u'Mongolian', u'Restaurants']"
Henderson,166,Kings Fish House,SNTDhGh-AdBPKFfq6xCsRA,-115.085267,NV,3.5,36.02177,2,"[u'Seafood', u'Restaurants']"
Las Vegas,84,Bazic Bar & Restoyaky,MfQWzjADewehBJaK4oGj3g,-115.211199,NV,3.5,36.125587,2,"[u'Nightlife', u'Korean', u'Asian Fusion', u'Karaoke', u'Restaurants']"
Las Vegas,23,Sofias Pizza,lECyW46mBLw_cyuP9yF8Hg,-115.119135,NV,3.0,36.087212,1,"[u'Delis', u'Pizza', u'Restaurants']"
North Las Vegas,26,Jersey Mike's Subs,Gw-7dTIAlATVMHzFyaPLhw,-115.1808133,NV,4.0,36.2612478,1,"[u'Delis', u'Fast Food', u'Sandwiches', u'Restaurants']"
Las Vegas,9,Louis's Fish Camp,OYhcflevqx5cva8cPs1Yrg,-115.1776615,NV,2.5,36.0686142,2,"[u'Seafood', u'Southern', u'Restaurants']"
Glendale,252,La Piazza al Forno,jgbEZzERVI4yvAAtXWW93A,-112.1839297,AZ,4.0,33.5384203,2,"[u'Restaurants', u'Pizza', u'Italian']"
Las Vegas,232,Amore Taste of Chicago,6X01fXVzhCght4ZJ9Ei2JQ,-115.2797333,NV,4.0,36.1191125,2,"[u'Restaurants', u'Pizza', u'Italian']"
Phoenix,15,Sonoma Casual Dining,VQTjhYGMIyqSRJHgHLFvjg,-112.3510497,AZ,2.5,33.4498373,1,"[u'American (New)', u'Restaurants']"
Las Vegas,50,Delights,2mKC1oXdGCl2w8SAZK8fjw,-115.167133098,NV,3.5,36.1069705001,2,"[u'Delis', u'Restaurants']"
Las Vegas,75,Ruby's Diner,8sHbgZhxhaHTyvwm4IAfWg,-115.137637832,NV,2.5,36.0817095414,2,"[u'Diners', u'Restaurants']"
Phoenix,407,Pappadeaux Seafood Kitchen,PmPOuRvuN3CoNOi1nBj_TQ,-112.115899,AZ,4.0,33.587766,2,"[u'Seafood', u'Cajun/Creole', u'Restaurants']"
Phoenix,5,Madi G's,AaTC0a1gQ8Q6VJ6HQLYllg,-111.978279,AZ,3.0,33.331773,2,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Henderson,70,Original Tommy's Hamburgers,6uqzV9LXu912KixFl36vbQ,-115.117593,NV,3.5,36.003868,1,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Madison,55,Pasqual's,ttoub5SnLqMGjm0uN0y1nA,-89.45302248,WI,3.0,43.0733316292,2,"[u'Mexican', u'Tex-Mex', u'Restaurants']"
Phoenix,12,Pho Loc,PEOP7kZ1E4BJx3YzLMrmpA,-112.09925,AZ,3.5,33.555296,1,"[u'Vietnamese', u'Restaurants']"
Las Vegas,40,Ay-Chung Noodle,fCfHTImR20vtL1koU_H9eQ,-115.2105683,NV,3.5,36.1261521,1,"[u'Taiwanese', u'Restaurants']"
North Las Vegas,38,The Cannery Row Buffet,8k0XOIoWXQSMaTnG94pptg,-115.1261,NV,2.0,36.2119,2,"[u'Buffets', u'Restaurants']"
Las Vegas,434,Payard Pâtisserie & Bistro,V9euJerhCkh7PXKjtsE2rQ,-115.175013639,NV,4.0,36.1172428598,2,"[u'French', u'Restaurants']"
Scottsdale,10,Eddie Chan's Asian Bistro,XZZBFKfxi_I8RFla028zmw,-111.90617,AZ,4.0,33.670381,2,"[u'Asian Fusion', u'Restaurants']"
Las Vegas,106,Pamplemousse Le Restaurant,4RAoYgAJESlBy2Zz_uMZ9w,-115.152417,NV,4.0,36.144096,3,"[u'French', u'Restaurants']"
Las Vegas,58,Upper Crust Pizza,vB-sXh9XzFZSy_LAdjAKZQ,-115.3055866,NV,4.0,36.1929381,1,"[u'Italian', u'Pizza', u'Restaurants']"
Tempe,276,Lucille's Smokehouse Bar-B-Que,ke3RFq3mHEAoJE_kkRNhiQ,-111.905971667,AZ,3.5,33.4333706729,2,"[u'Southern', u'Barbeque', u'Restaurants']"
Las Vegas,121,Islands Restaurant,m7IEMSzrR8KPjCsLEqOobA,-115.3320249,NV,3.5,36.1591171,2,"[u'Bars', u'American (Traditional)', u'Burgers', u'Nightlife', u'Sports Bars', u'Restaurants']"
Chandler,469,SanTan Brewing Company,Gq092IH6eZqhAXwtXcwc6A,-111.842529297,AZ,4.0,33.3032341003,2,"[u'Bars', u'Wine Bars', u'Burgers', u'Nightlife', u'American (New)', u'Restaurants']"
Las Vegas,7,The Orleans Oyster Bar,rDbdt0XmcIbBcEiBImQqyw,-115.21134,NV,4.0,36.11274,2,"[u'Seafood', u'Restaurants']"
Phoenix,5,The Bamboo Club,j0pznV0Lf0grFBQq-tL_qw,-111.9746066,AZ,3.0,33.678615,2,"[u'Asian Fusion', u'Restaurants']"
Las Vegas,372,The Buffet at Treasure Island,_xmJB767rROtAy6XepMlkQ,-115.171991,NV,2.5,36.124829,2,"[u'Buffets', u'Restaurants']"
Scottsdale,142,Mastro's Steakhouse,QKGZajo_Xm6AW3lHkU9Mmg,-111.8897855,AZ,4.5,33.7009365,4,"[u'Steakhouses', u'Restaurants']"
Scottsdale,442,Roka Akor,bgTB6MgdVQssXhkNJ7qIfw,-111.925143836,AZ,4.0,33.5427870379,3,"[u'Steakhouses', u'Seafood', u'Sushi Bars', u'Restaurants']"
Tempe,4,Subway,KUXjxPnSQ-5r23IfMzs3ow,-111.937085,AZ,4.0,33.422318,1,"[u'Sandwiches', u'Restaurants']"
Phoenix,3,Las Brazas,WOcf7AiIRL_wkYAnEF-vcw,-112.0129072,AZ,4.0,33.4814408,1,"[u'Mexican', u'Restaurants']"
Las Vegas,5,Lily's Persian & Mediterranean Cuisine,EorbNAe004JPljoJlcBMog,-115.136389,NV,2.5,36.175,2,"[u'Greek', u'Mediterranean', u'Middle Eastern', u'Restaurants']"
Las Vegas,53,Thai Pepper,goj-RikucF3jmZsJFxvs0w,-115.155171,NV,3.5,36.1444613,2,"[u'Thai', u'Restaurants']"
Las Vegas,6,Potato Valley Cafe,WQud__HWE-f_oMPvO1_3-A,-115.145874,NV,4.5,36.160555,1,"[u'Delis', u'Vegetarian', u'Restaurants']"
Las Vegas,658,Oyshi Sushi,lPh02W25cOrAz57UbTpbFQ,-115.244158,NV,3.5,36.047306,2,"[u'Sushi Bars', u'Restaurants']"
Las Vegas,14,Verona Pizza,_ibKsVEx2LMobFd52D0NZg,-115.1481494,NV,3.0,36.1148145,1,"[u'Italian', u'Pizza', u'Restaurants']"
Phoenix,132,Bomberos Cafe & Wine Bar,XNSito__Fne14TXU0vz1Qw,-112.0737503,AZ,4.0,33.5650982,2,"[u'Wine Bars', u'Bars', u'Latin American', u'Nightlife', u'Restaurants']"
Chandler,88,Sushi Eye in Motion,mcEIW9XbC1c8Z8zGvXS5zg,-111.8420542,AZ,3.5,33.3046323,2,"[u'Sushi Bars', u'Restaurants']"
Las Vegas,19,El Nopal,L-pDoetRPiCxFQ6YEZzHoA,-115.155365,NV,3.5,36.147371,1,"[u'Mexican', u'Restaurants']"
Las Vegas,11,Jr's Place,VPFNPNMOfQxoQlZCBzsgiA,-115.279599,NV,4.0,36.0843559,2,"[u'Restaurants', u'Italian']"
Tempe,42,Cheeburger Cheeburger,kS0EzDlPx_Mdm_qNHU2gdQ,-111.9043028,AZ,3.5,33.4329724,1,"[u'Burgers', u'Restaurants']"
Phoenix,82,Gordon Biersch,GjvIDOEhdQB1oPrFeSpxBw,-111.9299045,AZ,3.5,33.6530291,2,"[u'American (Traditional)', u'American (New)', u'Sandwiches', u'Restaurants']"
Las Vegas,3,H&H BBQ,yg561lVbadAXc7X8ZLdAKA,-115.161211,NV,4.5,36.161409,1,"[u'Barbeque', u'Restaurants']"
Mesa,35,California Pizza Kitchen,ruhhxpj8IrxwMh25eFaKLQ,-111.7544543,AZ,3.0,33.381225,2,"[u'Pizza', u'American (New)', u'Restaurants']"
Phoenix,143,Chicago Gyros,-ftQeUsqwDkExRg6IYrubQ,-112.083579912,AZ,4.5,33.654353214,1,"[u'Greek', u'Mediterranean', u'Restaurants']"
Las Vegas,74,Buzios Seafood Restaurant,OKl4Qdg_zAwpQMhshD_0Zg,-115.1809762,NV,3.0,36.1143876,3,"[u'Seafood', u'Restaurants']"
Las Vegas,16,Home Turf,vhCxwnP-ZqoqED3CwvbIaQ,-115.138026,NV,2.0,36.089494,2,"[u'Bars', u'American (Traditional)', u'Airports', u'Nightlife', u'Hotels & Travel', u'Sports Bars', u'Restaurants']"
Phoenix,56,Town Talk II,A7Ozg-6573w_Ub2QwQRl2A,-112.0997309,AZ,4.0,33.4899978,1,"[u'Barbeque', u'Restaurants']"
Scottsdale,454,Mastro's City Hall Steakhouse,O-Xa9GCFWI65YiBD5Jw_hA,-111.931921,AZ,4.5,33.501869,4,"[u'Steakhouses', u'Restaurants']"
Scottsdale,40,O'Donoghue's Pub,M8h8cZ4YYFVH8yNHZuKIVg,-111.906781,AZ,3.5,33.671497,2,"[u'Irish', u'Bars', u'Pubs', u'Nightlife', u'Sports Bars', u'Restaurants']"
Las Vegas,67,Mark Rich's New York Pizza & Pasta,7zlhizyTYUTqAqQz6w416A,-115.350952173,NV,2.5,36.159290697,2,"[u'Pizza', u'Restaurants']"
Las Vegas,44,Capriotti's Sandwich Shop,41Lse9Lm8l2ai-txhbQIGQ,-115.334816,NV,4.0,36.1551327,1,"[u'Sandwiches', u'Restaurants']"
Las Vegas,73,Don Vito's,_LjNO1X-jFr_HWSfnkTP_Q,-115.175816,NV,3.5,36.011877,2,"[u'Restaurants', u'Italian']"
Madison,6,Maza,vt0zrlzlHOcvXZsZ0Y-D_g,-89.394958,WI,3.0,43.075141,1,"[u'Afghan', u'Restaurants']"
Las Vegas,53,Dan Marino's Fine Food & Spirits,G9FJnn6qBUXMP2IZk32h7w,-115.146586577,NV,3.0,36.1245963217,2,"[u'Burgers', u'American (Traditional)', u'Barbeque', u'Restaurants']"
Chandler,10,Curry House,JXQBl4aCf5-dQhcg_5LwCg,-111.8767,AZ,2.5,33.3223,2,"[u'Pakistani', u'Indian', u'Restaurants']"
Scottsdale,3,Native New Yorker,pewOpUOt-McRdCjpI8n6mA,-111.886203,AZ,1.5,33.569728,1,"[u'American (Traditional)', u'Restaurants']"
Chandler,35,Spicy Pickle,azBHKHqif0NXO3xcALo5VQ,-111.895494461,AZ,3.5,33.3197706645,1,"[u'Pizza', u'Sandwiches', u'Restaurants']"
Tempe,4,Oasis Cafe,Ma1GxDeDK7M8I2WulaD_LQ,-111.9099112,AZ,3.0,33.4074413,1,"[u'Bars', u'Middle Eastern', u'Nightlife', u'Lounges', u'Restaurants']"
Phoenix,11,Lowdown Cafe,6_QjplxfPda-CxP_hAWj9g,-112.0297828,AZ,3.5,33.4874299,1,"[u'Vegetarian', u'Sandwiches', u'Restaurants']"
Henderson,221,Pinkaow Thai Restaurant,1Fupq7erFi4uqC_gd9ypQg,-115.118684,NV,3.5,36.01658,2,"[u'Thai', u'Restaurants']"
Las Vegas,3,Fellini's Ristorante Italiano,VSe3EPxzgbxZT-BB8Fo9jg,-115.217721,NV,3.5,36.1590151,2,"[u'Restaurants', u'Italian']"
Henderson,24,White Chocolate Grill,o1waKt8jEYGAbRCVIEzeDg,-115.118694,NV,3.0,36.0168534,2,"[u'American (Traditional)', u'Restaurants']"
Las Vegas,47,Fulton Fish Market,1EF9J1TGjxX5gXB3U8hjvA,-115.173573308,NV,3.5,36.1026671148,1,"[u'Seafood', u'Restaurants']"
Las Vegas,185,Cafe Rio,MNop9uxBB4gVhPhHmksMkw,-115.1192951,NV,4.0,36.0161814,1,"[u'Mexican', u'Restaurants']"
Phoenix,46,Focaccia Fiorentina,ssSeK9MYRCUjoabppekwoA,-112.074211,AZ,3.5,33.449711,1,"[u'Event Planning & Services', u'Restaurants', u'Caterers', u'Pizza', u'Italian']"
Madison,5,DP Dough,P46Logr1MjUMaX5LkdKmWQ,-89.393343,WI,4.0,43.075264,0,"[u'Pizza', u'Restaurants']"
Scottsdale,8,El Paso BBQ,8nRXiNdt_8-aePTlVxKqmA,-111.9021,AZ,3.5,33.5706,2,"[u'Barbeque', u'Restaurants']"
Phoenix,246,The Rose and Crown,TfTlOE6h9E9o34dEkw9L_w,-112.0656259,AZ,3.5,33.4493777,2,"[u'Pubs', u'Bars', u'Nightlife', u'British', u'Restaurants']"
Gilbert,160,Cantina Laredo,LNC-ODRh1mMRhPYQ7xxN5w,-111.743852065,AZ,3.5,33.3076483663,2,"[u'Bars', u'Mexican', u'Nightlife', u'Restaurants']"
Phoenix,8,Famous Ray's Pizza,FZbOTO_WU10O3YEi60kahw,-111.9798909,AZ,2.5,33.7977694,1,"[u'Pizza', u'Restaurants']"
Chandler,25,Churchill's Pub & Grill,FaiULYK26388GWz7v6tKpA,-111.8590672,AZ,3.5,33.3358872,2,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']"
Tempe,23,Mai Island Grill,UYM3KZLe02XGmUx27AZl-Q,-111.936439,AZ,4.5,33.422788,1,"[u'Food', u'Hawaiian', u'Restaurants']"
Phoenix,132,Lucky Boy Burger Shop,lvpXyfTDF5WZnjzc36r5Wg,-112.048021,AZ,4.0,33.487843,1,"[u'Burgers', u'Restaurants']"
Las Vegas,23,Putter's Bar & Grill,RKAbIVzwAE3W5TInXVky3w,-115.278537,NV,4.0,36.057858,2,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']"
Scottsdale,70,Yo Pauly's NY Pizza Co.,UrnRSzly4onGLUzZQrbT0A,-111.88991718,AZ,4.0,33.5690799263,1,"[u'Restaurants', u'Pizza', u'Italian']"
Scottsdale,3,Subway,CHAJTLAAGAsTMA8sdIjNXg,-111.905966,AZ,2.5,33.67114,1,"[u'Sandwiches', u'Restaurants']"
Las Vegas,41,BJ's Cocktail Lounge West,Jg5Dw1uQSy_emuQydIkjIw,-115.255162,NV,4.0,36.066304,2,"[u'Bars', u'Nightlife', u'Lounges', u'Restaurants']"
Scottsdale,18,Ice Tango,Ht8kHCVTKczkl4aAt46pYw,-111.889479,AZ,4.5,33.629192,1,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Creperies', u'Restaurants']"
Phoenix,17,Ristorante Tuscany,C7utE_DN2kgE-68_VF8ftw,-111.9660359,AZ,3.5,33.6834408,3,"[u'Restaurants', u'Italian']"
Phoenix,23,Fuji Buffet,sbX5NhQIuNQTZ6Y6vpoFMA,-112.048136,AZ,2.5,33.508282,1,"[u'Buffets', u'Restaurants']"
Phoenix,7,Ricky's Big Philly,BbuXEb9s1uxAH0TMX-qjTA,-112.0050862,AZ,4.0,33.4954475,1,"[u'Food Stands', u'Cheesesteaks', u'Sandwiches', u'Restaurants']"
Las Vegas,7,Adam's Ribs,80ApmoO46d_HO3QS8aMUKg,-115.3075865,NV,3.0,36.1145538,2,"[u'Barbeque', u'Restaurants']"
Las Vegas,319,More Buffet at Luxor,j2KCZNlWnu-L4j0yJ3zAHA,-115.177258337,NV,2.0,36.0945456412,2,"[u'Buffets', u'Restaurants']"
Phoenix,9,Shiro Japanese Restaurant,rHaIakUF5MpRNMw752NajQ,-111.9777841,AZ,4.0,33.5837094,2,"[u'Sushi Bars', u'Restaurants']"
Scottsdale,8,Shanghai Club,XtxDe5SQfcW1yDOe1GC29Q,-111.892395,AZ,3.5,33.5824859,2,"[u'Chinese', u'Restaurants']"
Surprise,4,Yorman's Bistro,jLmqqAOiI7r9VCfuZ8NYRw,-112.3594585,AZ,3.5,33.6397637,2,"[u'Southern', u'Restaurants']"
Las Vegas,163,Buffalo Wild Wings,efsZLHcgEn7hKGB05B569Q,-115.171677,NV,3.0,36.05446,2,"[u'Bars', u'American (Traditional)', u'Sports Bars', u'Nightlife', u'Chicken Wings', u'Restaurants']"
Las Vegas,26,Company American Bistro,91ohFfAbLvc7HcI68OHy3w,-115.1761162,NV,3.5,36.0959062,4,"[u'American (New)', u'Restaurants']"
Phoenix,182,Z's Greek,FY_OXEVcewAQFZuu6fynLA,-111.9940154,AZ,4.5,33.4953688,1,"[u'Greek', u'Mediterranean', u'Restaurants']"
Fort McDowell,16,Ahnala Mesquite Room,GDwvyDgnUombMKvrVnqxvA,-111.6801411,AZ,3.0,33.5823384,3,"[u'American (New)', u'Restaurants']"
Las Vegas,9,Don Miguel's,v7TIL1qe9xdpnlUuF6pquQ,-115.136389,NV,3.0,36.175,2,"[u'Mexican', u'Restaurants']"
Phoenix,120,Aiello's,UI5ghIUeHYxzwSfaDVUXOA,-112.073765,AZ,4.0,33.51315,2,"[u'Restaurants', u'Italian']"
Chandler,119,The Urban Tea Loft,nj0XCrdXg9ZVfrTFDl-K4w,-111.84192,AZ,4.0,33.302013,2,"[u'Food', u'Coffee & Tea', u'American (Traditional)', u'Sandwiches', u'Restaurants']"
Glendale,11,Fox Sports Grill,XLaIL98cYVy7nRt1Yu78ug,-112.2581424,AZ,3.0,33.5331399,2,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Glendale,161,Margaritaville,YeDYa6tYL16CyqYvUVOtLw,-112.2617176,AZ,2.5,33.5337727,2,"[u'Arts & Entertainment', u'Music Venues', u'Bars', u'Nightlife', u'American (New)', u'Restaurants']"
North Las Vegas,8,Shane's Rib Shack,q1fSEJAq8xWkJR2w1fYOnA,-115.1261,NV,4.0,36.2119,2,"[u'Barbeque', u'Restaurants']"
Tempe,94,MedFresh Grill,AdRlwKxtEh30Urmvi0Xk5w,-111.9402513,AZ,3.5,33.4259647,2,"[u'Restaurants', u'Turkish']"
Las Vegas,286,Musashi Japanese Steakhouse,fH5QqIDiwcgEnrSJYuiaaw,-115.1542695,NV,4.0,36.1186973,2,"[u'Japanese', u'Restaurants']"
Avondale,33,Native Grill & Wings,dBnd-XxU5FUZ_gY6fkiJxg,-112.278114,AZ,3.0,33.465,2,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Madison,53,Cafe Costa Rica,AW5lMwA8JoOt0aCjNLUPMA,-89.3649659,WI,3.5,43.0826567,2,"[u'Latin American', u'Caribbean', u'Restaurants']"
Scottsdale,139,Z'Tejas,duHUQFn7K-Ybs1rPI4AOEQ,-111.9287986,AZ,3.5,33.5023225,2,"[u'American (Traditional)', u'Tex-Mex', u'Restaurants']"
Scottsdale,13,Palm Court Restaurant at the Scottsdale Resort,NiYl4WSOKu387JuHixm6_A,-111.9156915,AZ,4.0,33.548745,4,"[u'American (New)', u'Restaurants']"
Las Vegas,410,Island Sushi and Grill,c8Xamwyv5Tyi2VjjyQcwaw,-115.1179769,NV,4.0,36.0184198,2,"[u'Sushi Bars', u'Hawaiian', u'Restaurants']"
Las Vegas,31,Rub Bbq,MXhg63RI88cAKpNO2y-P-Q,-115.186442,NV,2.5,36.118699,2,"[u'Barbeque', u'Restaurants']"
Las Vegas,83,TGI Friday's,-36CwMJZJigqPMYrx9BJzw,-115.2067011,NV,3.0,36.1104125,2,"[u'American (Traditional)', u'Restaurants']"
Glendale,40,Cracker Barrel,mQUC-ATrFuMQSaDQb93Pug,-112.2599592,AZ,4.0,33.5381559,2,"[u'American (Traditional)', u'Restaurants']"
Phoenix,14,Desert Springs Brewing Company,QlEU-1VCqJbTzSf8mFAZUg,-112.026154,AZ,2.0,33.439648,2,"[u'American (Traditional)', u'Restaurants']"
Peoria,56,Cracker Barrel,bDR6kF5Aw9guBkaahSAchw,-112.241265,AZ,4.0,33.636811,1,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']"
Chandler,3,Bravi,STsVTD0Q-UCkEswkYhhnSQ,-111.7906859,AZ,2.5,33.2774461,1,"[u'Restaurants', u'Italian']"
Las Vegas,37,The Lodge at Shelborne,9kOeqJmBrieJpTWMih50dA,-115.2430774,NV,3.0,36.0367597,2,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']"
Las Vegas,29,Sao Paulo,R5nMrgW5V8lcmELTmtIj7g,-115.2067011,NV,2.5,36.1104125,2,"[u'Cafes', u'Restaurants']"
Las Vegas,158,Tequila Bar and Grill,FDfK4HygC_P-Idoy_K8PKQ,-115.171309034,NV,3.5,36.1159916579,2,"[u'Bars', u'Mexican', u'Nightlife', u'Restaurants']"
Las Vegas,4,Casino Cafe,aVBpTt9GB08rQkUHiBCwRA,-115.1680907,NV,3.0,36.1196717,0,"[u'American (Traditional)', u'Restaurants']"
Henderson,12,Iron Rail Café,DjRwuPQe4NG0d1ITjEp3dA,-114.911081215,NV,3.5,35.9719102027,1,"[u'Diners', u'Restaurants']"
Chandler,148,Benihana,TMZP6Kzkc-FytzgbgIC9JA,-111.8960397,AZ,3.0,33.3057308,2,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Las Vegas,48,The Lodge At Cactus,0enMncxkQZB0-rHnoFMGLg,-115.2038275,NV,3.0,35.9986631,2,"[u'Food', u'Burgers', u'Nightlife', u'Beer, Wine & Spirits', u'Restaurants']"
Las Vegas,63,Roberto's Taco Shop,Snvt71a7KDWYxeltag2zLA,-115.15036,NV,3.5,36.01979,1,"[u'Fast Food', u'Mexican', u'Restaurants']"
Las Vegas,3,Rickenbackers Cafe,TtH0iIGIS310JfaEbQy-LQ,-115.044944,NV,4.5,36.242231,1,"[u'Cafes', u'Restaurants']"
Phoenix,107,1130 The Restaurant,supigcPNO9IKo6olaTNV-g,-112.06918335,AZ,3.0,33.4527168274,2,"[u'Steakhouses', u'American (New)', u'Restaurants']"
Phoenix,3,Zest of India,qWAvx3yktyMQixSh4K0Dog,-112.0121147,AZ,1.0,33.6272318,2,"[u'Pakistani', u'Indian', u'Restaurants']"
Cave Creek,11,Rosati's Pizza,4KYZxeMyZ5YUp5GvmmCd-Q,-111.9774001,AZ,3.0,33.7425403,2,"[u'Pizza', u'Restaurants']"
Las Vegas,32,San Francisco Shrimp Bar and Deli,dUcVEbrz9jmzEftV5gosIw,-115.1465531,NV,4.0,36.1710451,1,"[u'Food', u'Seafood', u'Restaurants']"
