yelping_since,compliments.plain,review_count,compliments.more,compliments.cute,compliments.writer,fans,compliments.note,type,compliments.hot,compliments.cool,compliments.profile,average_stars,user_id,elite,name,compliments.list,votes.cool,votes.funny,compliments.photos,compliments.funny,votes.useful
2013-03,,16,,,,0,,user,,,,4.0,9Th38hEUhyFMiq7iqYswfQ,[],Eric,,0,0,,,0
2011-03,1,19,,,,0,1,user,,,,4.26,zTKTZ1SFaLA8hYUmkOkv5A,[],KingMat,,8,5,,2,18
2012-12,,6,,,,0,1,user,,,,3.6,8qNdQokGEopOBRb_dgw97g,[],Vince,,1,1,,,1
2013-04,,5,,,,0,,user,,,,3.5,IVCOy285OG8orNQNEYJ-7Q,[],Crawford,,0,0,,,1
2010-06,1,15,1,,,2,1,user,,,,4.33,txV3VKrLkB3-P1bKgTP_XA,[],Jocelyn,,7,3,,1,29
2013-08,,13,,,1,1,,user,1,1,,3.38,PNSQwWRDAe_eDs80KigAvw,[],Dan,,7,6,,,27
2012-09,,1,,,,0,,user,,,,1.0,Se8WbKRSu5ssVjX8chfyig,[],Stephanie,,0,0,,,1
2008-01,1,17,1,,1,0,,user,,,,3.5,-VVoGOKnbRqyShLxgEkyeg,[],Bruce,,12,6,,,29
2013-06,,7,,,,0,,user,,,,2.86,ePHwtXOTIcfBgFZIAB_2rQ,[],Colleen,,0,0,,,3
2013-11,,1,,,,0,,user,,,,2.0,029fnPCdMtF7uQInVlM3wQ,[],Danielle,,0,0,,,0
2011-11,,12,,,,0,,user,,,,3.67,pLlkavv-xjUqo1EeEJbr-A,[],Jason,,1,1,,,10
2011-09,,8,,,,0,,user,,,,4.62,mKcRZBpEsgdrHkcrL-yHbA,[],Mary,,2,0,,,2
2013-02,,2,,,,0,,user,,,,5.0,RG5bxra44vYOvAocLGHyxA,[],Jen,,0,1,,,6
2009-06,,1,,,,0,,user,,,,4.0,MMPtkmwKM8kT5vXIxCt6jQ,[],Maique,,0,0,,,0
2012-06,,1,,,,0,,user,,,,1.0,HwR1Lee5O0VJ0hFWYzmUeA,[],Jodi,,0,0,,,0
2011-03,1,23,,,,0,,user,,,,4.74,TjKJCrYlfmiazzTNBmZUUQ,[],Giancarlo,,7,3,,,13
2011-01,,2,,,,0,,user,,,,4.5,ha0V9rSR94A-uqHKu5nRZQ,[],elizabeth,,0,0,,,0
2012-02,,13,,,,0,,user,,,,4.54,glnDaxC9nbCMtIQaT1C6OQ,[],Karen,,2,1,,,7
2011-03,,8,,,,0,,user,,,,3.22,R241_BXzt4-eRA3u673_mw,[],Steven,,1,1,,,4
2006-01,,28,,,,1,,user,,1,,3.87,Ilm9S56KWI2mpTMseM55zg,[],Frances,,4,5,,,16
2014-06,,1,,,,0,,user,,,,5.0,sAKrgPSx0C_awg9WFvKZ1g,[],Dorothy,,1,0,,,0
2011-01,,6,,,,0,,user,,,,5.0,69kpEcvunsqo5XsWd7L6mw,[],Donnie,,1,0,,,6
2013-09,,15,,,,0,,user,,,,4.12,aaCGyzbNc0dph-ybxCDCrg,[],Ronda,,1,1,,,1
2014-02,,2,,,,0,,user,,,,3.0,pojfq-NNw6hgNzV32WE08g,[],Joe,,0,1,,,2
2010-03,,2,,,,0,,user,,,,1.0,uPNbbboCy05Dj_2AV854ZA,[],Steve,,0,0,,,1
2013-10,,1,,,,0,,user,,,,5.0,jAdNMBvkZJ4vgMzchPUwvg,[],Julie,,0,0,,,0
2010-04,2,19,,,,0,1,user,,1,,2.26,ZpRBP_x9o5MqPT7x4wTTzw,[],May,,9,20,,,27
2013-04,,3,,,,0,,user,,,,2.67,vOuszceCPsbRdmq_4B_8Eg,[],Kelly,,0,1,,,2
2013-06,,2,,,,0,,user,,,,1.0,ee1DOo6HYvgYM3jNVAllyA,[],Melissa,,0,1,,,4
2013-05,2,3,,,,1,,user,,,,3.67,3JGyWC87b-7OXL5gZp_qLg,[],Shelby,,1,1,,,1
2012-08,,3,,,,0,,user,,,,5.0,J0SUiHXiATW7vMvOtDlE6A,[],Lori,,0,0,,,0
2012-02,,4,1,,,0,,user,,,,5.0,NCsCGSJVW578qzBV5BgQBw,[],Susie,,1,0,,,2
2010-09,1,9,,,,3,,user,1,1,,4.25,9v44VsuDKn-TPjK2k2HMNw,[],jordana,,12,22,,,48
2011-02,,56,,,,3,,user,3,1,,3.93,C14gDrpjLlo8BiZrTciSaQ,[],Lee,,17,21,,,83
2011-02,1,4,,,,0,,user,,,,5.0,qLGx8E6hP0f5wzdHlAZ49A,[],Liz,,0,0,,,1
2012-04,,6,,,,0,,user,,,,3.67,VS1shFInh6ZHLOUE-POK1A,[],Anthony,,1,0,,,1
2007-07,,14,,,,0,,user,,1,,3.57,GRfXIOkJO-jmMl9F6sjLqA,[],Jo,,1,4,,,4
2011-09,,19,,,,0,,user,,,,2.39,NZCy3MYMLaedtwge8c3VzA,[],D,,1,1,,,5
2014-01,,1,,,,0,,user,,,,5.0,QhLp-40J2Db_CFsLl44Wgw,[],Joshua,,0,0,,,0
2013-08,,2,,,,0,,user,,,,4.5,ro8OlFjVwUJyJlKy6H8dAA,[],Mike,,0,0,,,0
2011-03,,14,,,,0,1,user,,,,3.21,BxpLaXcHygv97D1BA1T1tQ,[],Jessica,,5,13,,,31
2012-05,,1,,,,0,,user,,,,5.0,D4UTWSNLk_Ird04z3-2vhQ,[],Damir Sarah,,0,0,,,0
2012-01,1,3,,,,0,,user,,,,3.67,h8clFAwkz0SEgLCre134rA,[],Rizwan,,1,3,,,0
2013-02,,1,,,,0,,user,,,,5.0,PuwlZbAiymycYCzvXAnu_g,[],Wes,,0,0,,,0
2014-05,,6,,,,0,,user,,,,2.83,qer97KbX8idYnfsPN8lDDA,[],Victor,,0,1,,,2
2009-05,,2,,,,0,,user,,,,3.0,2208Vv7FraJpHtES21z2ww,[],Wes,,0,0,,,1
2010-03,,4,,,,1,,user,,,,4.25,8RSBT2cFbx1GFuIhokN1eQ,[],Dann,,2,1,,,4
2013-09,,12,,,,0,,user,,,,4.92,B8gI-jvr5s5-TxAk_237HQ,[],Jamie,,6,0,,,15
2013-06,,2,,,,0,,user,,,,1.0,WKBPozuB2bLl5CPLyhrQQA,[],Amy,,0,0,,,1
2008-08,,77,,,1,0,2,user,1,1,,3.73,WPY77W0HXeztkAsSrtfuIA,[],adam,,46,48,,1,96
2011-05,,19,,,,1,,user,1,,,4.11,1j23f_d-EQHEcxCK6jlG0w,[],Catherine,,1,2,,,9
2013-07,,3,,,,0,,user,,,,1.0,eK2qgA548cnH49fvGmCXaA,[],Nikki,,0,0,,,1
2013-04,,6,,,,0,,user,,,,2.83,Fiec-fG39Gkd5mTK5WEi7w,[],Corey,,0,2,,,4
2011-07,,2,,,,0,,user,,,,4.0,m_JH40ERN0cQ6juMOhLKFg,[],Heather,,0,0,,,0
2007-02,,37,,,1,0,,user,,,,3.87,JK_cxgUONXsyQYXSSubKeA,[],FrOg SoU,1,3,2,,,10
2009-06,,12,,,,0,,user,,,,3.75,NoWhf0ECDJZu1DfMUJnXfw,[],Marge,,2,1,,,14
2012-07,,3,,,,0,,user,,,,4.5,rwjg2wEhHEXFChBK7u5QIA,[],Frances,,0,0,,,0
2009-07,1,67,,,3,3,2,user,2,3,,4.0,xUcwJRXMTIvlN7kWtPTXTQ,[],Janette,,14,16,,,53
2010-11,3,66,1,,,0,1,user,1,2,,3.87,d4IyDGfNwLD9b5h-odQt_Q,[],Katherine,,25,9,1,1,53
2012-03,,2,,,,0,,user,,,,3.0,DA1fePnfmQlNsA2EU5e5PQ,[],Donna,,0,0,,,2
2012-01,1,25,,,2,1,,user,,1,,3.56,lVRNjbpT9Lrfex3Bv-FD0A,[],William,,4,13,,,42
2012-03,,6,,,,0,,user,,,,4.67,_fkanlD6XKryaDUQ_KQuyg,[],Todd,,1,2,,,4
2012-12,,1,,,,0,,user,,,,1.0,9GveVUqmSDZTK1D7zD8f4w,[],Devin,,0,0,,,1
2009-12,1,4,,,,0,,user,,,,2.25,MVQSdW-hLoPe79qph7QWHQ,[],Doug,,0,0,,1,9
2008-08,,25,,,1,0,,user,,,,3.63,T9FBoWNvyt2Lj0yNfnsI4A,[],Jennifer,,15,36,,1,43
2014-03,,1,,,,0,,user,,,,5.0,1lj87DP8_StChI2-nvQYlA,[],Lauren,,3,4,,,3
2012-12,,11,,,,0,,user,,,,3.82,pge_CXePRVaKxLDvWzh1jw,[],Ed,,3,0,,,7
2011-03,1,5,,,,0,,user,,,,2.8,ciRPW29WrE3uSoylKDGEjg,[],Robin,,1,4,,,15
2012-12,,2,,,,0,,user,,,,5.0,fnkm4Gvqdf0LMxjPiVc_4Q,[],Mikayla,,0,0,,,0
2014-02,,1,,,,0,,user,,,,5.0,GJTL7WrfJtHU03ac62x7nw,[],Dawn,,0,0,,,0
2013-09,3,13,,,1,0,1,user,,2,,4.15,yHT6SysHAAFYiVOhZrP_EA,[],Derrick,,10,8,,,10
2009-11,,5,,,,0,,user,1,,,4.0,ItSDqjy7Ih1XTsvYi8DQhw,[],ahmad,,1,1,,,2
2012-04,,7,,,,0,,user,1,,,2.86,kP7YMlBE1Qb5fIfLrPpNsw,[],Chad,,2,3,,,32
2012-07,,1,,,,0,,user,,,,1.0,4J9ZR6qGk4uQJ7793rIhWw,[],Bre,,0,0,,,0
2009-01,,43,,,,3,1,user,,,,4.15,F8Nk_fdDtE4YWpy5liZX_g,[],Hendrix,,11,13,,,38
2009-09,,13,,,,0,,user,,,,3.08,CpcIb7MhKbOAWoR_x27Hrw,[],amasa,,1,4,,,17
2014-04,,2,,,,0,,user,,,,4.5,4eKF7Sb2j7SxJHvuKFBDag,[],Marc,,0,0,,,0
2012-06,,1,,,,0,,user,,,,1.0,C7G6RwGBk52DZmVenjeJUQ,[],Joshua,,0,0,,,3
2012-01,,7,,,,0,2,user,,1,,4.0,D6QP5y5LT2hKyBLloj2DzQ,[],Annie,,11,4,,,17
2014-03,,5,,,,0,,user,,,,4.25,QSSrgOWOK9-CSEwiNqU7Vg,[],Meara,,0,0,,,1
2013-01,,2,,,,0,,user,,,,2.5,JJSoBLoqmvoGOwFT2xI8zA,[],Oldwarrior,,0,0,,,0
2011-02,,2,,,,0,,user,,,,4.0,y8MV12US-hxRtidts37Cnw,[],Clifford,,0,0,,,3
2013-02,,4,,,,0,,user,,,,5.0,coQXGNyh5fpNzfMw4xt7Vg,[],Kristin,,0,0,,,2
2009-06,,23,,,2,0,,user,,,,3.35,bPtp2yT_PXHs0VaFj3WamQ,[],Tania,,17,18,,,90
2010-05,,5,,,,0,,user,,1,,3.86,7IpsU-gCYU6yAdCMw8l9ww,[],Paul,,2,4,,,2
2011-07,,1,,,,0,,user,,,,5.0,XVnXdYsnNQhf8MMDRxtaIQ,[],Lisa,,0,0,,,0
2007-05,1,115,,,1,0,1,user,,1,,3.05,4NzgGXwQa3IxuQLjRjjZ6Q,[],Too Risk,,18,28,,1,94
2010-07,,3,,,,0,,user,,,,4.33,XN0z330w5corhRWVXtTpWw,[],Rawn,,0,0,,,3
2012-12,,2,,,,0,,user,,,,4.0,Mnk17mWTJ0nrb49MakSIMw,[],Laurie,,0,0,,,0
2012-04,2,116,1,,1,0,1,user,,,,3.9,tCVQyYHcmOrx2i81C47Tew,[],Melissa,,8,5,,,25
2013-04,,1,,,,0,,user,,,,5.0,pRHtVQTyNzz8oWULLwbwOw,[],Jean,,1,0,,,1
2013-04,,1,,,,0,,user,,,,5.0,XnPzTf2Ydye4Ot4mG91IDQ,[],Reece,,0,0,,,0
2010-03,,28,1,,,0,,user,,,,2.96,ZaIFg7JpgyDTgEAO40Z7ng,[],Nancy,,5,0,,,11
2009-04,4,110,1,,1,2,2,user,1,,,3.44,0VfJi9Au0rVFVnPKcJpt3Q,[],Bill,,39,35,1,,80
2011-06,,3,,,,1,,user,,,,2.33,ABTQ0XBo6AwDsRmeG6-kuw,[],Jennifer,,1,0,,,2
2010-04,1,39,,,1,0,4,user,,2,,3.49,jEJ4leK9Yqqw91AgvXyAQw,[],The,,3,15,,,45
2012-02,1,13,,,,0,,user,,1,,2.55,KBLW4wJA_fwoWmMhiHRVOA,[],Sweet,,1,4,,,12
2008-05,1,19,,2,1,1,3,user,3,2,,3.4,QhDSgJE_nvQu-1pKdz9OqQ,[],Patricia,1,25,24,1,3,75
2013-10,,1,,,,0,,user,,,,5.0,apP1J6HKTafL_RU4ILYvVw,[],Gayle,,0,0,,,0
2011-06,,26,,,,0,,user,,,,3.42,V8xgS8buUIQxfPadRdK75Q,[],Horim,,2,4,,,12
2012-03,,6,,,,0,2,user,,,,5.0,e6LSK5XCyK8sKt5hhSZtow,[],Kelly,,0,2,,,1
2010-11,,31,,,1,0,,user,,1,,3.68,PLB9bePhYNy3IoAiC-gYKg,[],Patrick,,7,3,,,14
2010-09,,21,1,,1,1,,user,,,,4.19,SP07hD2ULGZJxfH_pdLc3Q,[],Louann,,20,10,,,49
2011-03,,3,,,,1,,user,,1,,3.33,LtVC40yIU_HaGjLHMrjk8w,[],Liezl,,0,0,,,0
2009-05,,2,,,,0,,user,,,,5.0,NTbr9BgW5tVBRMRGRyF6LQ,[],Roderick,,1,0,,,1
2012-01,,8,,,1,0,,user,,,,4.25,0t_utwaZ0j3Z5iEp_cmZCg,[],Camille,,3,3,,,7
2006-11,2,44,1,,1,2,1,user,,2,,3.07,vmjpJiuN4DCiHUpaygptrg,[],Sean,,18,25,,2,62
2013-06,,15,,,,0,,user,,,,4.27,RMupouOHPnY1UXoVr9xM7g,[],Vince,,2,1,,,9
2009-11,,3,,,,0,,user,,,,5.0,wHWXue82NMpjETx9yFf2cg,[],Brian,,3,0,,,4
2014-03,,1,,,,0,,user,,,,1.0,5rXrdSYAZoxliZ-XK80Jig,[],William,,0,0,,,0
2013-12,,2,,,,0,,user,,,,1.5,teIDKnmYjKMKyFmwS3R0Sg,[],A,,0,1,,,3
2012-03,,1,,,,0,,user,,1,,5.0,3Z9lXDGLXXAZEQ-97LTV5g,[],David,,0,0,,,0
2007-07,1,61,,,,2,,user,1,2,,4.11,9BQdbGu6CJ_MHnvlgALd5g,[],Chet,,15,11,,,58
2011-12,,6,,,,0,,user,,,,4.0,DfGiq_wGjCd7WC71xxCknw,[],Ashleigh,,3,1,,,5
2009-06,,3,,,,0,,user,,,,4.67,nqteQKLdYXFivgdVklpWzA,[],Tony,,0,0,,,1
2007-12,,53,1,1,,1,1,user,,2,,4.13,I2BduuoM9KHIK0j-iIUafg,[],Cindy,,19,6,,1,43
2010-08,,4,,,,0,,user,,,,3.75,ELvSkzRsw8J530JtHD07ow,[],Autumn,,2,1,,,4
2013-08,,3,,,,0,,user,,,,5.0,gzjA1rNiJ27xeG8lyiXaEw,[],Adam,,1,0,,,3
2010-10,,5,,,,0,,user,,,,3.67,tzlwsFItaoDLZib3TOZhUA,[],Christopher,,1,4,,,7
2008-08,,9,,,,0,,user,,,,3.22,-sh5NmVSrYl8TZyQxDEGlQ,[],L,,2,1,,,12
2013-06,,7,,,,0,,user,,,,4.14,avQlNjM2ymVN3PQnRRiwEg,[],Amy,,1,1,,,3
2010-12,,17,,,,2,,user,,,,3.71,BQUsPo2Kke4AJTLQ-ExO7g,[],Michael,,1,2,,,6
2013-10,,9,,,,0,,user,,,,4.44,IwPiQkuFMgcq0H1DueqFMg,[],Jeff,,0,0,,,1
2013-02,,11,,,,0,,user,,,,3.55,co9K8_dsVR32I9XaUel28w,[],Victoria,,0,0,,,2
2010-02,1,14,,,,0,,user,,,,4.42,c8t2n0U0zTzE1A6L8UifLw,[],Lee,,4,1,,2,15
2011-05,2,57,,,1,3,1,user,,,,3.81,3FEx4lDQi4g5BXUY_UsMuQ,[],Michelle,,19,22,,,53
2009-04,,25,,1,1,1,1,user,,1,,4.08,EGy1buPuXwormUvikpbV8g,[],Hassan,,21,22,,1,52
2012-05,,2,,,,0,,user,,,,4.33,fW_Dc0jaKj9g8JQ-IKJ8ag,[],Ron,,0,0,,,2
2014-02,,2,,,,0,,user,,,,5.0,JMpYn0anSfjAKWm_MdPT-g,[],Steve,,0,0,,,3
2008-09,,1,,,,0,,user,,,,4.0,-9hY74jTV98T7fpd5CO_oA,[],Ashley,,0,0,,,3
2009-08,,8,,,,1,1,user,,,,2.62,hjKABpWwHU9d8b49nveE-g,[],Tom,,2,2,,1,2
2012-09,,1,,,,0,,user,,,,5.0,2tHomdjrNIabZ06Yczp_zw,[],Jilliann,,0,0,,,0
2013-04,,7,,,,0,,user,,,,4.86,SKl0yv0YlbuNmofxvfjCAA,[],Joshua,,0,1,,1,0
2008-01,,55,,,,1,2,user,,,,3.21,pfLNSLinMATNzfK59aq-Zw,[],Rick,,11,12,,1,55
2009-01,,4,,,,0,,user,,,,4.0,u3viTXDublg_fXiIh8lT0A,[],Noel,,0,0,,,3
2012-08,,12,,,,0,,user,,,,3.09,zYF2YEwbh9LTQD7Hl-gXMQ,[],Alie,,3,2,,,8
2010-10,,1,,,,0,,user,,,,5.0,yM8dJbExD68zoW05eEqllw,[],Leah,,0,0,,,0
2011-11,,9,,,,0,,user,,,,4.62,I9XhxXTffnD9fI8psXKMmg,[],Jameson,,2,1,,,5
2013-02,,1,,,,0,,user,,,,1.0,oy3n4hr_0jw1wkrfo33GPg,[],Stacey,,0,0,,,0
2013-02,,4,,,,0,,user,,,,4.75,nT8l0WPdBnxGBExmqn7TNw,[],Kierra,,2,2,,,6
2012-07,,1,,,,0,,user,,,,5.0,qMcqZUzK-zBvc2AtNWFHVQ,[],Billy,,0,0,,,0
2013-02,,22,,,,0,,user,,,,3.91,Rp2pVCtBD580JD2FlHTRSQ,[],Elizabeth,,4,1,,,10
2013-07,,4,,,,0,,user,,,,3.0,sff35TYcVSlTdmI_KGVNow,[],Bambino,,0,0,,,4
2011-07,,10,,,,1,,user,,1,,2.64,vf9FxuJulARFluk5gYsa8w,[],Jessica,,3,8,,,10
2010-06,,2,,,,0,,user,,,,4.5,G2eylq6Ar81iFytOZP47Bg,[],Scott,,2,0,,,4
2012-06,,2,,,,0,,user,,,,1.5,pq6RNEqDgtIPVxhs8hchwg,[],Jessica,,1,1,,,2
2012-07,,8,,,,0,,user,,,,3.62,qVZcLWxxMhSgaAuLeNtONQ,[],Mark,,2,1,,,6
2012-10,,2,,,,0,,user,,,,4.5,pGGQ3u6bewPe-4Xl8LHlOA,[],S,,0,0,,,0
2011-10,1,40,,,1,0,,user,,1,,4.39,NQMpQlEzCUKBjAORe47IOQ,[],Robert,,11,13,,,45
2014-06,,5,,,,0,,user,,,,4.4,27OUEOvtno3fq4IoxXPGyg,[],W.J.,,0,1,,,1
2009-09,,1,,,,0,,user,,,,5.0,8cXa2WhQ9lFJ8OPq_kFYMQ,[],Eduardo,,0,0,,,0
2012-01,,4,,,,0,,user,,,,3.33,0NJkyLZuXHpuHcRf-0dA3g,[],Renee,,0,0,,,2
2008-01,1,25,,,,0,2,user,,3,,3.76,SNgWcVmlUz1MdGamXNh9Eg,[],Healthy,,5,5,,,11
2014-04,,2,,,,0,,user,,,,5.0,TpjFYuECECtdY1byTum9_g,[],Jeff,,0,0,,,0
2013-12,,6,1,,,0,,user,,,,4.5,UOl-VTPcQqwgnzyf6R1hEA,[],Whitney,,2,0,,,3
2010-12,1,185,,,,0,,user,,1,,3.65,bndXqkGtLPra4OMyBBaLtw,[],Scooter,,29,22,,1,65
2011-05,,2,,,,0,,user,,,,5.0,6JDkGxs74nIAshfwYKvzXA,[],Kenneth,,0,0,,,0
2012-12,,7,,,,0,,user,,,,4.5,_9lvMB-Xn-TzPH1OFzK1Bg,[],Tina,,0,0,,,2
2010-09,,18,,,1,2,1,user,,,,3.61,3OabgJnpgfQtvS_ObvxirA,[],Catherine,,17,20,,,48
2011-11,1,38,,,1,2,1,user,,1,,3.95,NHzHC86c7a6Z8UOBOK0BQQ,[],May,,3,0,,,41
2013-05,1,34,,,,0,,user,,,,4.17,lQF3L1IJxwuh_G7NyJmyLg,[],Jamie,,1,0,,,13
2010-01,,22,,,,0,,user,,,,3.36,GzPAlexwEqNdjSJ_CQCW6Q,[],Cindy,,7,7,,,46
2009-06,,2,,,,0,,user,,,,3.0,Xxu1JC62EwW4fGneanB1Lw,[],Ivo,,2,0,,,5
2013-05,,2,,,,0,,user,,,,5.0,E5Uy-aZZVGwYdyTam7f5lA,[],Margo,,5,3,,,8
2007-10,,13,,,,0,,user,,,,4.0,RphAj83X0BP1d6C3GMAjCQ,[],Scott,,3,3,,,17
2010-11,,18,,,,0,,user,,,,2.11,iRn90PSex6EGBcXk-163qA,[],Teresa,,3,2,,,19
2012-01,,5,,,,0,,user,,,,4.8,ZvqmltZHjBB07PRfkA8_MQ,[],Tyler,,1,0,,,1
2011-07,,7,,,,0,,user,,,,4.83,CquyskFYGPIEp1qWCXsTMQ,[],M,,6,1,,,9
2013-08,,1,,,,0,,user,,,,5.0,H-PsokYT94cgbAxwqvfzWw,[],Alison,,0,0,,,0
2013-07,,1,,,,0,,user,,,,1.0,T-Br-8VlF4GU1TPcxCTAJw,[],Christine,,0,0,,,0
2010-04,,53,,,,0,,user,,,1,3.65,6Nb5hbRThejk5iiRQt8tdQ,[],Tyler,,13,17,,1,65
2014-02,,1,,,,0,,user,,,,4.0,7KBtC2JqBZyJvL13un0fFw,[],George,,0,0,,,0
2009-06,3,30,,,,3,1,user,,,,3.68,rE60SLgAwObl36PDL4mfXg,[],David,,5,14,,,25
2014-01,,8,,,1,0,,user,2,,,4.25,AgDEty-K-uzsaNEodNpd3g,[],Susanna,,10,1,1,,17
2009-05,,18,,,,1,2,user,,,,3.83,tPq1TK_cVlUtwucAlKaA6A,[],Ryan,,8,3,,,18
2009-08,,4,,1,,0,,user,,,,4.33,mxDL8gkrMVqMoJ2tQOajGw,[],Tim,,1,1,,,2
2013-05,,1,,,,0,,user,,,,5.0,sL8Ygw_QS4b9WTflCv-UPw,[],Nicole,,0,0,,,0
2009-07,,21,,,,1,1,user,,,,3.57,b9TcMqRXE0suDiBgNlOBdQ,[],Rafael,,2,4,,,12
2011-08,,2,,,,0,,user,,,,5.0,WZJEdsPReU5l6ZddRGMq9g,[],Hillary,,1,0,,,3
2006-07,4,118,3,,2,1,8,user,2,1,,4.15,Deri6vf8rzTi4mSUaKLltg,[],Al,,35,20,,,108
2013-08,,1,,,,0,,user,,,,5.0,R3leOp8NRA-fWISf8G6WmQ,[],Rocky,,0,0,,,0
2012-10,,2,,,,0,,user,,,,5.0,WZLc42ZKZbqiEEZizDc8qA,[],B,,0,1,,,1
2007-04,,88,2,,4,0,2,user,2,6,,4.18,Ub2dWDIuVF03Rcn_TT8tiw,[],Jeremy,,46,76,,5,98
2014-02,,2,,,,0,,user,,,,5.0,-MAF6ixGD_oYbugyFP8xKg,[],Charlissa,,0,2,,,0
2012-07,,5,,,,0,,user,,,,5.0,pwq0Mf1rYGwQyKfG4DTCOA,[],Concha,,3,1,,,6
2010-06,2,83,1,1,,1,2,user,,2,1,3.02,osoPxCu09mbAlEwE6gcOUw,[],Huyen,,21,38,1,,122
2011-12,1,10,,,,0,,user,,,,3.2,gd4PYPJ0_-F4G-wahEUyAg,[],Bradley,,0,1,,,4
2013-07,,1,,,,0,,user,,,,5.0,oHxDrHn-n7DNyePq1BMaNA,[],Lauren,,0,0,,,0
2007-01,3,37,,,1,6,1,user,,3,,4.46,SU1ttDX1CIlDHgNRLpoVNA,[],Johnny,,42,12,,,46
2010-06,,5,,,,0,,user,,,,4.4,0CRRGEPnZmZvArpz81DeFw,[],Laurie,,0,0,,,9
2013-04,,5,,,,0,,user,,,,2.8,4RzAsx1PpyzOQT7FePLvmg,[],Fanny,,0,0,,,3
2012-08,,10,,,,0,,user,,,,3.6,yxPv6raPIFN5zIp-iChuLQ,[],Dan,,0,2,,,3
2014-07,,2,,,,0,,user,,,,1.0,5qNwhHpX-So3l461l25dEw,[],Paul,,0,0,,,0
2012-04,,1,,,,0,,user,,,,5.0,eSUsYYXsy4F7-znr7I12SA,[],Carla,,0,0,,,1
2011-10,,1,,,,0,,user,,,,5.0,yIivrXJHY67FJQCWFJfBDQ,[],Kevin,,1,0,,,1
2011-08,,11,,,,1,,user,,,,3.73,-ZgO91KFvYQ1YqTNB_RMrg,[],Chuck,,1,2,,,13
2011-01,,18,,,,0,,user,,1,,3.05,mcOx90Gw6nOV44WaFAM5Sg,[],Bruce,,4,7,,,14
2013-03,,2,,,,0,,user,,,,4.5,XP9XHVw49muJAz_kMvWnZQ,[],Amanda,,0,0,,,2
2012-09,,2,,,,0,,user,,,,5.0,Yt5j-WsRAb0YuG5RjiqRNQ,[],Dawn,,0,1,,,0
2010-04,,30,1,,,1,3,user,,1,1,3.55,1MyXsAhZK35A6EAr4reLCA,[],Cynthia,,16,20,,,54
2013-07,,1,,,,0,,user,,,,4.0,6sb42M-PVPAKSwoud7-1Ng,[],Tarana,,0,0,,,1
2013-04,,3,,,,0,,user,1,,,3.67,aSq6MX16P74XMKlAFQch1A,[],Megan,,0,0,,,5
2011-02,,1,,,,0,,user,,,,4.0,aqI5aiUj5lVxwNzaahuUPQ,[],Anne,,0,0,,,0
2013-12,,8,,,,0,,user,,,,3.62,V0047IwkHUw6mUlOGNLyHQ,[],Heidy,,2,1,,,0
2013-09,,1,,,,0,,user,,,,5.0,RPq8edqGJ0RmJU8-YSkYPg,[],Melodee,,0,0,,,0
2012-11,,1,,,,0,,user,,,,5.0,seynaHosFjo9SgH3H_ZGwg,[],Sara,,0,0,,,0
2013-03,,3,,,,0,,user,,,,5.0,jXUFig5MRGcZ9brK8eukRA,[],Emily,,1,0,,,4
2013-09,,13,,,,3,,user,,,,4.14,p5rDELrrOvBJfienFSaALg,[],Austin,,4,3,,,11
2013-11,,2,,,,0,,user,,,,5.0,Gz6EB6T3r7vvCezBkvPmXA,[],Kathi,,0,0,,,2
2014-04,,4,,,,0,,user,,,,3.75,sZKeRKWYXFxpxDrGm6fDVw,[],Kendyl,,0,0,,,0
2011-02,,5,,,,2,,user,,,,3.0,P6ml8ZjWu9dd-7aqIzLVTQ,[],Jaime,,0,0,,,1
2012-08,,1,,,,0,,user,,,,3.0,dveG1_U8G2rxzmw-9LvKoQ,[],Robin,,0,0,,,0
2011-11,,11,,,,0,,user,,,,3.11,1H63by0ymeX_lDybScYJsA,[],Mimi,,0,0,,,7
2012-08,,3,,,,0,,user,,,,2.67,kgYkuNCWtKjMdGr4y4jb1Q,[],Courtney,,0,1,,,1
2012-09,,1,,,,0,,user,,,,5.0,DVTa8plEGk05My6TnIKQqg,[],Janice,,0,0,,,2
2011-07,,2,,,,0,,user,,,,5.0,w8M7qQPLbxCoGk-Ot1zIBA,[],Stephanie,,0,1,,,4
2013-12,,3,,,,0,,user,,,,3.0,Xq_KBjOw0rjdnKDICg8tlg,[],Joshua,,0,0,,,0
2012-12,,10,,,,0,,user,,,,4.3,BCypLVKUoeWBwYHW6tlJVw,[],Corey,,3,2,,,4
2010-04,,3,,,,0,,user,,,,2.33,mgnSF_XVHGupwTQJmpJ01Q,[],Decon,,0,1,,,0
2010-05,,1,,,,0,,user,,,,4.0,sZbWmJaK4e57bL2YxLbQHQ,[],Scott,,0,0,,,0
2009-11,,70,,,,0,4,user,,,,3.4,nt3HacMKvhHPFQTEqZFtlA,[],Greg,,15,24,,,67
2010-05,,32,,,1,1,,user,1,1,,3.66,8AQUDd0h6e3vizn0j7GfzQ,[],Vincent,,14,6,,,61
2010-12,,36,,,,0,,user,,1,,3.44,B84DecKkgxErMzYqIM7P9g,[],Jamie,,2,2,,,19
2008-05,,13,1,,,0,,user,,,,3.77,PHHNLpJ-jurcH9tS2l0i0A,[],Nam,,4,5,,,11
2011-01,,3,,,,0,,user,,,,4.0,IHqiPqRHsh3MH_9KGtORwA,[],Samantha,,0,0,,,4
